damage_count,affected_kk,total_population,disaster_type,severity_level,emergency_duration_days,vulnerability_index,qty_beras_kg,qty_minyak_liter,qty_gula_kg,qty_indomie_pcs,qty_biskuit_pack,qty_sarden_pcs,qty_kornet_pcs,qty_susu_cair_pcs,qty_susu_bubuk_box,qty_matras_pcs,qty_kasur_lipat_pcs,qty_karpet_pcs,qty_kompor_set,qty_kipas_pcs
461,517,14596,Tanah Longsor,4,7,0.34,2007.6,374.6,369.9,1858,1489,351,369,353,352,558,558,558,447,112
233,265,8515,Banjir,1,5,0.98,624.1,138.2,132.5,606,508,131,115,124,132,223,223,223,178,111
259,309,2106,Gempa Bumi,3,1,0.5,147.2,32.7,30.6,165,131,32,28,31,33,309,309,309,247,62
359,394,3986,Gempa Bumi,2,5,0.72,1020.8,195.3,196.3,945,842,191,199,198,200,362,362,362,290,72
198,220,14328,Gempa Bumi,1,3,0.73,332.6,65.3,67.7,343,267,69,62,64,62,185,185,185,148,37
456,517,4918,Banjir,1,10,0.52,2630.2,520.9,504.7,2454,1799,510,551,562,513,434,434,434,347,217
411,452,9699,Banjir,1,3,0.9,686.3,139.8,131.1,722,548,142,135,131,131,380,380,380,304,190
137,168,7614,Tsunami,1,1,0.36,85.2,16.4,16.2,82,70,17,17,17,17,141,141,141,113,28
318,386,13729,Gempa Bumi,1,3,0.96,553.7,118.8,118.8,540,447,118,120,112,120,324,324,324,259,65
165,184,7657,Tanah Longsor,2,7,0.54,624.9,134.3,127.1,635,498,136,133,127,133,169,169,169,135,34
225,225,12415,Gempa Bumi,5,10,0.98,1221.0,226.4,215.1,1050,956,219,217,233,222,261,261,261,209,52
307,376,4488,Tanah Longsor,4,1,0.4,179.4,40.1,39.5,180,150,37,36,39,38,406,406,406,325,81
234,241,6093,Tanah Longsor,5,7,0.96,854.5,169.4,163.6,848,689,165,163,161,163,280,280,280,224,56
172,183,7272,Banjir,2,3,0.6,272.9,54.8,55.9,271,202,54,53,58,56,168,168,168,135,84
152,158,14966,Gempa Bumi,4,3,0.49,248.9,48.7,47.3,246,188,50,46,47,47,171,171,171,137,34
463,484,14687,Tsunami,3,7,0.65,1719.3,323.5,334.5,1818,1309,319,369,326,339,484,484,484,387,97
315,378,9449,Tanah Longsor,4,7,0.58,1241.1,271.9,256.6,1331,1094,276,265,253,245,408,408,408,327,82
374,428,10511,Angin Kencang,2,1,0.25,217.4,44.2,40.9,206,167,43,43,42,44,394,394,394,315,197
160,198,928,Banjir,4,10,0.39,997.7,198.3,195.5,1022,824,188,175,181,197,214,214,214,171,107
96,102,5399,Banjir,2,10,0.46,524.2,100.7,102.4,469,394,98,104,101,103,94,94,94,75,47
472,529,5591,Banjir,3,3,0.59,774.7,147.9,155.0,822,616,170,154,156,170,529,529,529,423,264
233,290,7226,Banjir,1,7,0.94,984.0,206.1,197.4,913,822,197,205,198,200,244,244,244,195,122
180,217,13993,Tsunami,3,3,0.24,314.5,59.2,66.9,338,238,69,60,66,63,217,217,217,174,43
113,134,11547,Tsunami,3,7,0.24,484.0,98.7,96.4,476,371,96,95,92,98,134,134,134,107,27
318,333,1456,Angin Kencang,5,3,0.52,463.3,97.9,99.4,524,398,100,104,92,95,386,386,386,309,193
497,593,4929,Gempa Bumi,5,7,0.77,2132.8,394.1,412.2,1840,1628,409,426,407,431,688,688,688,550,138
442,480,14338,Gempa Bumi,4,3,0.82,698.5,141.5,145.7,675,553,147,146,144,143,518,518,518,415,104
52,59,2949,Angin Kencang,5,7,0.27,193.9,44.2,41.4,202,176,43,42,42,43,68,68,68,55,34
268,309,7073,Banjir,5,10,0.57,1459.7,330.7,315.4,1686,1239,305,326,322,312,358,358,358,287,179
295,340,10889,Gempa Bumi,4,1,0.32,176.7,36.0,34.8,177,124,34,35,34,34,367,367,367,294,73
386,456,6746,Gempa Bumi,1,1,0.75,221.9,44.9,44.4,225,186,43,43,46,46,383,383,383,306,77
387,451,8068,Banjir,5,3,0.84,721.9,147.7,132.5,706,529,143,126,130,133,523,523,523,419,262
113,115,5257,Banjir,5,5,0.2,280.8,57.5,55.3,300,242,52,59,56,58,133,133,133,107,67
101,113,7865,Banjir,5,10,0.66,543.4,115.2,115.5,520,452,114,113,121,116,131,131,131,105,66
113,132,3553,Gempa Bumi,2,5,0.27,327.9,63.8,67.9,316,265,64,61,66,68,121,121,121,97,24
440,473,10656,Angin Kencang,4,3,0.59,713.0,141.6,138.4,730,564,147,144,141,148,511,511,511,409,255
81,87,13944,Gempa Bumi,2,1,0.51,44.7,8.5,8.4,48,35,8,9,9,8,80,80,80,64,16
187,193,7642,Tanah Longsor,4,3,0.68,283.7,61.9,60.8,281,227,61,54,57,59,208,208,208,167,42
113,125,3651,Banjir,3,3,0.53,187.1,38.0,35.7,198,140,38,40,37,35,125,125,125,100,62
2,2,13816,Gempa Bumi,4,7,0.95,7.0,1.3,1.4,7,5,1,1,1,1,2,2,2,2,0
130,139,3255,Tanah Longsor,4,10,0.61,715.3,139.4,136.7,736,511,137,141,132,137,150,150,150,120,30
220,249,5562,Tanah Longsor,4,7,0.93,896.0,181.6,174.7,937,754,186,175,172,174,269,269,269,215,54
54,64,9112,Tsunami,1,1,0.26,32.4,6.8,6.5,31,24,6,6,7,7,54,54,54,43,11
343,344,2789,Banjir,2,7,0.86,1150.0,232.9,244.4,1205,1041,229,238,243,252,316,316,316,253,158
485,594,2871,Tanah Longsor,2,7,0.54,1938.5,421.7,432.4,1979,1717,430,423,411,419,546,546,546,437,109
224,246,9984,Tsunami,4,1,0.89,123.2,22.9,25.1,116,98,23,23,27,25,266,266,266,213,53
225,274,14620,Angin Kencang,5,5,0.96,737.6,142.9,134.8,703,549,142,150,135,135,318,318,318,254,159
385,389,13803,Banjir,3,14,0.38,2426.2,543.1,556.2,2869,2298,520,526,573,548,389,389,389,311,194
403,418,2927,Gempa Bumi,3,10,0.42,2191.4,406.6,392.0,2166,1729,381,430,421,399,418,418,418,334,84
126,136,5091,Gempa Bumi,3,3,0.67,204.9,44.0,42.6,210,164,42,41,42,42,136,136,136,109,27
130,141,12584,Gempa Bumi,5,3,0.38,221.5,44.0,41.7,217,167,47,41,44,39,164,164,164,131,33
53,64,885,Banjir,5,3,0.98,97.4,18.7,19.2,90,82,20,20,20,18,74,74,74,59,37
172,172,4752,Banjir,4,7,0.68,612.1,127.0,121.2,563,412,114,114,118,123,186,186,186,149,93
218,253,5529,Angin Kencang,4,3,0.68,370.0,72.5,77.4,352,307,80,83,73,79,273,273,273,219,137
160,165,2975,Gempa Bumi,5,1,0.81,83.7,17.2,16.1,91,60,16,18,17,17,191,191,191,153,38
198,239,8935,Tsunami,5,3,0.92,352.4,69.8,71.5,377,280,70,74,71,78,277,277,277,222,55
416,497,4382,Banjir,1,1,0.42,247.7,50.3,50.0,254,207,47,48,49,48,417,417,417,334,209
247,278,6785,Gempa Bumi,4,14,0.98,1947.5,366.9,375.8,1996,1516,404,384,412,382,300,300,300,240,60
324,341,5651,Banjir,1,3,0.28,518.9,101.0,110.2,536,404,97,102,104,103,286,286,286,229,143
439,509,11177,Banjir,4,1,0.91,248.0,46.6,51.5,264,188,48,48,48,50,550,550,550,440,275
203,211,10433,Tanah Longsor,5,3,0.77,320.1,60.9,66.9,334,254,61,69,61,61,245,245,245,196,49
184,193,10081,Gempa Bumi,3,5,0.57,438.3,87.9,91.3,513,345,100,100,102,98,193,193,193,154,39
123,142,1549,Tsunami,4,7,0.98,498.8,96.2,101.8,474,380,92,95,100,103,153,153,153,123,31
401,500,5516,Banjir,4,3,0.48,767.0,150.4,158.2,738,615,137,147,160,163,540,540,540,432,270
255,312,6430,Gempa Bumi,5,5,0.82,764.7,143.0,151.5,777,635,152,162,154,157,362,362,362,290,72
294,338,10617,Tsunami,5,3,0.8,515.5,102.6,94.9,497,438,101,97,98,99,392,392,392,314,78
280,318,5173,Banjir,5,7,0.24,1185.9,223.5,225.9,1183,970,251,239,232,217,369,369,369,295,184
325,406,14102,Gempa Bumi,5,3,0.99,583.2,122.0,121.6,627,513,123,115,121,121,471,471,471,377,94
372,423,9959,Tsunami,2,5,0.27,1075.5,225.5,207.4,1096,830,221,228,226,214,389,389,389,311,78
98,108,711,Banjir,1,5,0.99,301.7,56.7,52.6,272,230,56,56,53,53,91,91,91,73,45
198,243,1411,Banjir,4,1,0.35,122.8,25.4,24.1,120,105,22,24,24,25,262,262,262,210,131
470,498,4628,Banjir,5,1,0.86,266.2,46.8,51.0,269,218,49,48,49,51,578,578,578,462,289
395,405,11334,Gempa Bumi,3,5,0.82,1041.8,202.9,200.0,970,764,203,207,209,195,405,405,405,324,81
240,278,4528,Banjir,1,7,0.74,962.5,198.1,207.2,907,775,192,195,202,209,234,234,234,187,117
144,147,12643,Gempa Bumi,5,5,0.25,364.8,73.8,73.7,356,273,74,72,76,77,171,171,171,136,34
97,106,5690,Tanah Longsor,1,1,0.34,51.4,10.3,10.6,53,41,11,11,11,11,89,89,89,71,18
201,222,3112,Banjir,2,1,0.21,113.6,23.8,21.5,108,87,23,22,23,22,204,204,204,163,102
124,141,10383,Banjir,4,7,0.95,487.9,98.9,97.0,508,436,95,102,100,100,152,152,152,122,76
187,233,11671,Gempa Bumi,2,10,0.24,1132.2,236.1,233.0,1148,934,249,237,235,231,214,214,214,171,43
326,344,11326,Gempa Bumi,4,5,0.88,946.9,171.2,168.1,883,611,171,179,175,173,372,372,372,297,74
464,508,12782,Tanah Longsor,4,3,0.66,706.7,148.3,152.4,792,558,169,149,150,154,549,549,549,439,110
349,361,6823,Gempa Bumi,5,3,0.33,514.2,106.5,108.1,542,441,104,119,112,116,419,419,419,335,84
259,298,2967,Banjir,1,7,0.57,1061.6,201.5,198.8,1054,793,215,215,202,202,250,250,250,200,125
148,175,5108,Gempa Bumi,5,3,0.61,253.4,53.5,53.8,264,192,54,53,52,56,203,203,203,162,41
252,282,12628,Banjir,1,7,0.49,1007.3,213.1,199.1,974,820,209,186,204,194,237,237,237,190,118
443,470,6235,Angin Kencang,1,5,0.43,1181.8,246.9,229.4,1161,901,236,219,241,250,395,395,395,316,197
420,485,2378,Tanah Longsor,2,5,0.51,1305.7,259.2,247.4,1245,976,266,212,228,245,446,446,446,357,89
403,457,10642,Gempa Bumi,4,1,0.55,210.8,48.6,45.9,217,169,46,42,46,44,494,494,494,395,99
346,361,1504,Gempa Bumi,3,5,0.3,897.5,185.8,174.8,1017,699,177,199,188,177,361,361,361,289,72
451,497,2233,Gempa Bumi,5,7,0.69,1785.0,327.3,350.1,1690,1509,343,343,351,346,577,577,577,461,115
147,163,2128,Tanah Longsor,3,5,0.39,411.9,73.5,82.7,418,337,79,84,84,82,163,163,163,130,33
148,184,12820,Tsunami,2,3,0.36,272.9,56.2,55.1,293,225,52,54,55,60,169,169,169,135,34
352,427,1883,Tanah Longsor,2,3,0.61,594.9,133.9,132.2,594,525,135,124,123,128,393,393,393,314,79
199,236,6309,Gempa Bumi,4,5,0.68,608.4,108.0,120.8,522,419,121,119,121,117,255,255,255,204,51
308,376,13822,Banjir,1,10,0.42,1885.5,390.6,364.4,1767,1430,388,393,364,381,316,316,316,253,158
489,579,7106,Banjir,4,5,0.82,1441.0,292.7,274.0,1422,1195,271,292,298,308,625,625,625,500,313
417,511,3646,Gempa Bumi,2,5,0.28,1367.1,243.7,267.1,1256,939,252,271,248,237,470,470,470,376,94
424,430,14385,Banjir,2,3,0.2,696.1,128.0,126.1,644,498,129,130,137,132,396,396,396,316,198
128,143,6382,Gempa Bumi,4,3,0.23,216.4,43.5,45.4,218,170,45,42,44,43,154,154,154,124,31
39,46,5976,Banjir,5,7,0.85,165.5,33.2,33.6,157,128,32,32,30,31,53,53,53,43,27
338,387,9349,Banjir,3,5,0.67,983.6,182.4,190.0,946,717,206,197,210,187,387,387,387,310,194
360,376,7333,Gempa Bumi,2,10,0.56,1830.1,395.9,375.8,2002,1399,374,386,391,385,346,346,346,277,69
129,140,8356,Gempa Bumi,5,1,0.54,65.0,13.8,13.9,67,60,14,14,13,13,162,162,162,130,32
267,288,11267,Gempa Bumi,1,7,0.3,1032.6,192.2,206.4,969,813,198,212,182,208,242,242,242,194,48
476,507,11249,Banjir,2,1,0.95,263.8,49.7,50.5,265,194,53,59,49,51,466,466,466,373,233
441,479,5193,Banjir,2,3,0.3,702.1,141.8,146.8,728,566,129,152,156,140,441,441,441,353,220
473,534,10489,Banjir,5,7,0.77,1866.9,384.8,354.5,1596,1539,377,406,362,384,619,619,619,496,310
434,527,3255,Tsunami,1,3,0.57,800.3,146.7,169.4,776,639,141,165,166,163,443,443,443,354,89
151,179,8458,Tanah Longsor,4,5,0.94,451.7,84.6,91.4,456,352,85,89,90,98,193,193,193,155,39
415,502,14427,Banjir,3,7,0.83,1556.6,361.8,330.6,1871,1437,351,361,340,352,502,502,502,402,251
478,584,9416,Gempa Bumi,5,7,0.79,2098.4,428.1,424.4,1830,1549,455,448,402,418,677,677,677,542,135
298,329,2380,Banjir,2,7,0.95,1130.0,226.3,215.3,1050,904,253,240,220,235,303,303,303,242,151
99,108,3624,Banjir,4,5,0.25,278.5,56.1,55.2,273,212,58,51,53,55,117,117,117,93,58
263,267,6725,Banjir,5,5,0.29,645.4,131.9,136.2,704,496,140,147,133,124,310,310,310,248,155
252,311,10014,Banjir,2,5,0.77,773.8,165.1,154.5,842,552,161,165,152,148,286,286,286,229,143
144,146,2905,Tanah Longsor,1,3,0.37,224.1,46.7,44.0,205,168,41,42,43,43,123,123,123,98,25
346,410,5318,Tsunami,1,7,0.62,1484.4,286.8,288.0,1372,1075,293,285,291,274,344,344,344,276,69
112,123,749,Banjir,1,10,0.45,625.0,120.0,117.4,636,484,127,135,119,120,103,103,103,83,52
500,619,9264,Tsunami,1,7,0.72,2331.3,442.1,444.4,2321,1683,402,376,409,418,520,520,520,416,104
60,66,4392,Tanah Longsor,5,3,1.0,99.0,20.9,19.4,84,82,20,20,20,20,77,77,77,61,15
369,444,8865,Tanah Longsor,5,7,0.73,1488.5,283.1,306.7,1666,1255,323,295,322,302,515,515,515,412,103
2,2,11229,Banjir,3,7,0.49,7.1,1.2,1.4,7,6,1,1,1,1,2,2,2,2,1
385,414,3045,Banjir,3,14,0.83,2889.8,554.8,553.3,2729,2144,574,584,594,582,414,414,414,331,207
304,349,11208,Gempa Bumi,1,3,0.91,490.4,88.7,108.0,495,435,113,115,100,96,293,293,293,235,59
254,317,10509,Angin Kencang,1,7,0.92,1100.6,211.2,223.1,1070,865,216,234,216,221,266,266,266,213,133
140,158,8984,Banjir,2,5,0.72,395.8,73.6,76.5,403,303,78,83,79,77,145,145,145,116,73
453,559,2982,Gempa Bumi,4,7,0.57,1818.5,370.9,372.0,1746,1561,374,402,383,371,604,604,604,483,121
37,44,6327,Gempa Bumi,2,5,0.71,114.3,22.1,22.6,101,86,21,22,23,22,40,40,40,32,8
160,192,9722,Banjir,4,3,0.56,288.6,48.4,60.7,286,227,60,60,55,59,207,207,207,166,104
9,10,13323,Gempa Bumi,2,10,0.57,51.5,10.0,9.3,54,42,10,10,10,10,9,9,9,7,2
233,256,1438,Gempa Bumi,1,5,0.36,633.2,127.0,126.2,638,515,120,133,125,128,215,215,215,172,43
99,104,3460,Banjir,5,10,0.66,498.7,100.9,111.2,522,429,96,109,104,103,121,121,121,97,60
147,182,7543,Banjir,4,14,0.34,1308.6,240.7,257.0,1401,992,268,279,257,247,197,197,197,157,98
304,377,10748,Banjir,3,5,0.91,938.2,184.2,187.3,1047,768,194,201,170,192,377,377,377,302,188
208,247,10798,Gempa Bumi,4,3,0.52,362.7,74.7,73.1,335,271,67,71,75,78,267,267,267,213,53
131,141,7145,Angin Kencang,3,7,0.74,528.6,101.2,102.7,482,393,104,114,94,95,141,141,141,113,70
404,429,12701,Gempa Bumi,3,3,0.52,638.7,126.7,126.8,601,475,135,130,128,123,429,429,429,343,86
152,190,14011,Gempa Bumi,4,5,0.31,475.1,92.2,97.0,515,379,99,95,95,97,205,205,205,164,41
54,55,3782,Tsunami,1,10,0.86,287.1,52.3,54.3,262,229,56,52,60,52,46,46,46,37,9
120,145,1053,Tsunami,1,3,0.59,203.0,44.4,43.3,228,181,43,44,43,43,122,122,122,97,24
161,175,895,Gempa Bumi,3,5,0.22,449.4,91.7,89.1,467,364,87,90,87,91,175,175,175,140,35
408,451,10478,Gempa Bumi,2,3,0.3,690.2,128.4,137.1,678,533,141,133,139,132,415,415,415,332,83
116,140,5100,Gempa Bumi,4,5,0.39,360.9,66.8,69.9,324,288,70,69,69,70,151,151,151,121,30
75,77,10502,Banjir,2,1,0.55,38.9,7.7,7.8,34,29,7,7,7,8,71,71,71,57,35
113,123,6614,Banjir,2,1,0.78,60.3,12.1,12.3,66,51,13,12,12,13,113,113,113,91,57
456,565,2509,Gempa Bumi,4,5,0.97,1392.6,287.5,274.9,1409,1150,294,285,284,298,610,610,610,488,122
420,493,11537,Tsunami,2,7,0.24,1765.9,377.5,342.9,1753,1361,329,364,317,346,454,454,454,363,91
422,502,8236,Gempa Bumi,1,10,0.66,2535.6,477.9,498.6,2456,2109,528,501,498,479,422,422,422,337,84
104,124,678,Banjir,1,7,0.44,438.4,80.5,91.5,435,356,80,92,90,89,104,104,104,83,52
340,345,1433,Tanah Longsor,3,1,0.96,176.9,33.7,34.1,183,137,38,33,33,33,345,345,345,276,69
254,267,4997,Gempa Bumi,3,3,0.67,439.5,81.1,77.4,381,308,81,77,76,81,267,267,267,214,53
227,255,4921,Gempa Bumi,4,7,0.58,944.6,168.7,176.8,971,714,191,174,175,172,275,275,275,220,55
112,122,13835,Gempa Bumi,2,5,0.73,276.7,59.0,60.3,307,244,63,63,63,61,112,112,112,90,22
473,522,7477,Tanah Longsor,4,5,0.41,1328.3,252.2,263.4,1219,1099,266,262,260,271,564,564,564,451,113
99,118,4208,Tanah Longsor,3,7,0.43,403.0,85.6,82.2,431,342,83,81,86,85,118,118,118,94,24
153,154,7428,Banjir,4,10,0.9,775.6,151.3,145.9,764,659,173,154,151,148,166,166,166,133,83
349,407,10208,Banjir,2,3,0.77,613.1,122.2,121.1,607,489,125,119,128,116,374,374,374,300,187
402,402,1957,Tsunami,3,10,0.79,1973.3,399.1,388.6,1990,1597,410,423,396,439,402,402,402,322,80
384,390,2488,Banjir,3,3,0.6,592.0,118.8,109.0,627,496,115,111,118,113,390,390,390,312,195
366,403,12979,Gempa Bumi,5,3,0.32,596.0,119.9,129.8,575,443,129,131,121,111,467,467,467,374,93
338,409,13209,Gempa Bumi,4,3,0.6,671.6,127.4,120.5,638,507,124,111,118,113,442,442,442,353,88
194,201,13239,Banjir,4,1,0.39,102.9,21.1,20.2,91,84,22,20,19,20,217,217,217,174,109
310,353,1718,Tanah Longsor,3,5,0.6,904.1,179.7,183.3,850,678,171,170,175,182,353,353,353,282,71
163,191,12778,Banjir,5,1,0.43,97.9,18.9,19.7,95,74,18,18,20,20,222,222,222,177,111
208,220,6170,Tanah Longsor,3,1,0.49,102.0,23.0,22.4,125,92,22,23,23,22,220,220,220,176,44
445,502,11697,Banjir,3,5,0.49,1193.6,256.1,250.8,1319,945,244,234,255,270,502,502,502,402,251
169,208,8125,Banjir,1,3,0.5,317.9,61.3,63.4,302,246,63,63,63,60,175,175,175,140,87
484,546,7804,Banjir,5,5,0.71,1333.9,278.0,273.7,1468,1033,273,261,266,274,633,633,633,507,317
161,167,10395,Angin Kencang,3,3,0.72,248.3,45.5,50.4,258,201,45,50,48,49,167,167,167,134,84
68,79,8558,Banjir,5,3,0.94,115.5,24.8,23.8,109,100,24,23,23,23,92,92,92,73,46
289,332,4264,Gempa Bumi,4,10,0.62,1636.7,312.6,341.5,1461,1173,352,320,323,346,359,359,359,287,72
398,401,1940,Gempa Bumi,5,7,0.67,1434.4,292.4,279.9,1354,1153,273,262,280,286,465,465,465,372,93
277,283,6408,Banjir,4,1,0.64,144.2,28.7,28.3,135,116,28,31,29,27,306,306,306,245,153
304,316,5686,Banjir,5,3,0.38,470.8,90.7,91.4,437,400,102,92,95,97,367,367,367,293,183
404,418,1825,Tanah Longsor,5,3,0.27,646.9,132.7,121.1,640,493,124,120,120,128,485,485,485,388,97
384,409,7088,Banjir,4,5,0.24,981.3,227.9,200.7,1069,844,195,201,206,197,442,442,442,353,221
392,437,11445,Tsunami,5,1,0.48,213.4,42.1,45.7,234,175,42,46,45,44,507,507,507,406,101
135,148,13300,Gempa Bumi,4,7,0.91,516.5,100.2,103.8,551,408,103,107,109,101,160,160,160,128,32
195,238,10458,Banjir,3,5,0.51,598.0,118.4,120.0,650,526,120,114,118,114,238,238,238,190,119
401,462,9079,Banjir,1,10,0.36,2167.9,504.0,461.6,2124,1804,456,502,446,429,388,388,388,310,194
128,156,5752,Gempa Bumi,2,1,0.39,78.2,15.6,15.4,77,62,15,16,15,15,144,144,144,115,29
33,37,14736,Banjir,2,10,0.73,195.3,36.4,38.7,191,153,36,36,38,41,34,34,34,27,17
176,180,7125,Gempa Bumi,2,1,0.31,88.7,17.9,17.6,81,70,18,18,19,18,166,166,166,132,33
460,513,9482,Angin Kencang,4,5,0.35,1223.3,251.0,244.4,1325,1025,238,220,262,237,554,554,554,443,277
443,534,12133,Tanah Longsor,3,7,0.91,1922.9,391.4,365.8,2040,1501,364,350,347,369,534,534,534,427,107
371,389,14768,Angin Kencang,2,3,0.32,529.4,109.3,114.0,595,466,125,117,119,117,358,358,358,286,179
470,481,8507,Banjir,3,7,0.32,1638.3,334.9,331.7,1605,1323,335,333,337,324,481,481,481,385,240
375,406,14530,Gempa Bumi,2,5,0.67,1001.6,206.8,199.8,1071,796,219,205,207,215,374,374,374,299,75
22,24,904,Angin Kencang,2,7,0.39,87.6,17.7,16.2,92,68,16,15,17,16,22,22,22,18,11
238,256,1292,Banjir,1,3,0.33,395.6,80.7,78.1,411,332,76,83,77,74,215,215,215,172,108
158,163,8397,Banjir,4,1,0.45,77.3,14.4,16.0,79,70,17,16,16,17,176,176,176,141,88
38,40,14619,Banjir,4,5,0.93,93.6,21.3,20.6,105,80,20,19,19,21,43,43,43,35,22
230,269,1501,Angin Kencang,5,3,0.42,416.2,81.3,80.0,394,334,77,81,86,79,312,312,312,250,156
365,400,7409,Banjir,1,3,0.58,621.3,110.9,120.3,550,461,123,120,115,128,336,336,336,269,168
51,59,13199,Angin Kencang,5,3,0.97,87.5,17.9,17.7,82,69,17,17,19,18,68,68,68,55,34
438,497,8580,Tanah Longsor,5,1,0.85,249.6,49.7,49.9,262,200,52,51,51,48,577,577,577,461,115
264,300,1544,Tanah Longsor,1,3,0.94,473.5,95.3,89.8,475,345,90,88,93,92,252,252,252,202,50
283,301,4246,Gempa Bumi,5,7,0.94,942.2,210.9,220.6,1018,857,225,191,218,216,349,349,349,279,70
27,31,2145,Tanah Longsor,1,7,0.83,111.1,21.9,22.6,100,89,22,22,23,23,26,26,26,21,5
226,227,1665,Gempa Bumi,1,7,0.22,817.1,155.8,154.4,781,691,152,151,155,169,191,191,191,153,38
277,307,8680,Banjir,2,1,0.93,154.7,31.9,30.8,150,118,32,33,31,31,282,282,282,226,141
286,327,11447,Banjir,1,3,0.47,493.4,95.1,96.8,492,392,95,98,97,97,275,275,275,220,137
97,101,11771,Banjir,1,1,0.97,51.0,10.3,9.9,50,41,10,11,10,11,85,85,85,68,42
284,302,3118,Gempa Bumi,4,5,0.42,740.1,147.3,148.2,697,570,135,141,147,158,326,326,326,261,65
367,387,11751,Gempa Bumi,3,3,0.76,540.0,118.3,112.3,595,497,110,124,125,108,387,387,387,310,77
448,456,14152,Banjir,5,5,0.35,1164.2,227.6,223.3,1132,876,233,227,222,235,529,529,529,423,264
481,523,3660,Tsunami,5,3,0.52,758.9,150.5,150.7,760,599,155,152,163,149,607,607,607,485,121
453,564,12893,Banjir,5,5,0.47,1403.4,285.4,274.9,1509,1015,271,311,267,273,654,654,654,523,327
317,345,7334,Gempa Bumi,3,10,0.32,1750.2,354.1,335.2,1778,1418,364,347,318,322,345,345,345,276,69
304,339,2112,Banjir,1,10,0.74,1696.2,336.0,328.8,1649,1264,330,337,303,360,285,285,285,228,142
147,171,2236,Banjir,3,1,0.69,83.4,16.1,16.9,88,69,18,17,17,18,171,171,171,137,86
4,5,844,Gempa Bumi,4,5,0.47,11.8,2.6,2.5,14,9,3,2,3,2,5,5,5,4,1
35,43,6863,Gempa Bumi,5,5,0.56,102.6,19.9,21.5,100,87,23,22,22,22,50,50,50,40,10
192,233,4365,Gempa Bumi,4,5,0.88,605.6,110.4,113.1,520,452,118,110,117,117,252,252,252,201,50
49,59,5126,Gempa Bumi,1,10,0.8,301.7,61.7,61.4,294,251,58,59,58,56,50,50,50,40,10
17,21,1973,Gempa Bumi,5,7,0.81,75.8,15.1,14.3,69,59,15,16,15,15,24,24,24,19,5
172,182,6021,Banjir,1,3,0.81,287.4,52.5,54.2,303,206,56,55,53,54,153,153,153,122,76
220,254,10223,Banjir,3,3,0.55,384.6,82.4,73.3,364,318,70,77,78,78,254,254,254,203,127
158,193,11565,Banjir,2,7,0.39,728.8,133.5,136.6,644,524,137,136,137,143,178,178,178,142,89
477,551,12208,Banjir,3,3,0.97,857.8,168.0,168.9,856,716,172,161,160,156,551,551,551,441,276
46,57,12918,Banjir,5,3,0.56,85.8,16.9,16.8,84,68,17,17,17,17,66,66,66,53,33
373,382,6679,Gempa Bumi,4,14,0.71,2688.4,547.3,551.8,2895,2130,524,558,527,548,413,413,413,330,83
6,7,5631,Angin Kencang,5,5,0.88,19.4,3.6,3.5,17,15,4,4,3,3,8,8,8,6,4
99,123,10211,Banjir,2,10,0.43,593.8,120.9,120.7,545,482,120,130,116,113,113,113,113,91,57
380,416,1952,Banjir,4,3,0.78,617.0,120.3,130.5,616,511,116,132,126,133,449,449,449,359,225
233,276,13512,Gempa Bumi,3,5,0.87,674.1,131.5,138.7,722,582,145,150,138,134,276,276,276,221,55
37,37,7366,Banjir,1,3,0.65,54.7,10.9,11.4,55,44,11,11,11,11,31,31,31,25,16
280,329,6581,Angin Kencang,5,5,0.87,850.3,161.2,154.5,825,701,161,154,167,165,382,382,382,305,191
349,431,10235,Tanah Longsor,3,10,0.61,1988.3,431.0,445.4,2039,1679,448,392,397,456,431,431,431,345,86
497,545,5529,Tsunami,2,1,0.43,284.9,58.1,54.8,254,217,55,55,58,52,501,501,501,401,100
302,304,1311,Banjir,1,14,0.58,2022.5,411.3,431.8,1984,1692,417,448,427,423,255,255,255,204,128
181,182,12206,Banjir,3,1,0.63,94.4,17.9,17.9,97,72,20,18,18,19,182,182,182,146,91
95,116,12595,Banjir,1,3,0.51,165.5,34.6,35.1,180,144,34,36,33,34,97,97,97,78,49
99,117,4465,Gempa Bumi,1,10,0.31,586.5,118.8,109.5,545,451,121,119,122,118,98,98,98,79,20
188,193,1153,Banjir,1,5,0.61,457.8,97.7,93.9,485,392,90,98,99,94,162,162,162,130,81
481,488,9533,Tanah Longsor,4,7,0.69,1771.6,345.5,337.1,1603,1323,345,376,339,362,527,527,527,422,105
116,139,3630,Banjir,5,3,0.35,212.9,44.4,41.2,223,163,41,42,41,40,161,161,161,129,81
191,230,8172,Tanah Longsor,4,5,0.96,552.4,118.2,116.8,523,470,109,115,113,111,248,248,248,199,50
253,261,12626,Gempa Bumi,4,5,0.35,633.2,125.2,136.2,697,542,137,137,132,131,282,282,282,226,56
469,504,2954,Angin Kencang,4,3,0.27,768.1,150.4,151.8,794,594,164,135,144,150,544,544,544,435,272
416,497,5067,Banjir,5,7,0.37,1694.0,360.7,336.4,1744,1466,359,360,326,358,577,577,577,461,288
471,533,8870,Banjir,5,7,0.56,1809.2,347.6,369.8,1937,1469,392,377,371,361,618,618,618,495,309
161,200,5970,Banjir,5,5,0.31,540.3,94.2,96.7,491,414,103,107,105,98,232,232,232,186,116
